remoteId,published,modified,Titolo,Eventuale sottotitolo,Identificativo dell'evento,Tipo di evento,Argomenti,Iniziativa di cui fa parte,Tempo di lettura,Descrizione breve,Descrizione completa,Galleria immagini,Video,Destinatari,Informazioni sui destinatari,Luogo dell'evento,Parole chiave,Locandina,Punti di contatto,Date ed orari dell'evento,E' gratuito,Offerta,Allegati,Presenti all'evento,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Organizzatori,Sponsor,Servizio di traduzione curato da,Patrocinio,Valutazione dell'evento,Lingue usate all'evento,Recensione,Indicato per,Numero massimo di posti
4e13dc3b52618a3a598103a1f0f8b7bc,2023-12-19T18:45:32+01:00,2023-12-19T18:45:55+01:00,Wonka | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"WONKALunedì 25 dicembre 2023 | ore 21.00Sabato 30 dicembre 2023 | ore 17.00Regia di Paul Kingcon Timothée Chalamet, Keegan-Michael Key, Olivia Colman, Matt Lucas, Rakhee ThakrarAvventura, fantastico, musicale | USA, 2023 | durata 115'-----
Un prequel che mostra come Willy sia diventato il proprietario della rinomata Fabbrica di Cioccolato. Il film ripercorre la giovinezza di Willy, la cui vita era stata sino a ora un mistero.Viene raccontata la sua infanzia e come un semplice ragazzo sia riuscito a diventare il possessore di un’azienda di dolciumi nota in tutto il mondo, ma soprattutto come o, meglio, dove Willy Wonka abbia incontrato per la prima volta i fidati Oompa-Loompas.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",wonka,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8730/320217/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
917590e8e51d4668880ca56060a20667,2023-12-19T18:41:46+01:00,2023-12-19T18:45:25+01:00,Wonka | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"WONKALunedì 25 dicembre 2023 | ore 21.00Sabato 30 dicembre 2023 | ore 17.00Regia di Paul Kingcon Timothée Chalamet, Keegan-Michael Key, Olivia Colman, Matt Lucas, Rakhee ThakrarAvventura, fantastico, musicale | USA, 2023 | durata 115'-----
Un prequel che mostra come Willy sia diventato il proprietario della rinomata Fabbrica di Cioccolato. Il film ripercorre la giovinezza di Willy, la cui vita era stata sino a ora un mistero.Viene raccontata la sua infanzia e come un semplice ragazzo sia riuscito a diventare il possessore di un’azienda di dolciumi nota in tutto il mondo, ma soprattutto come o, meglio, dove Willy Wonka abbia incontrato per la prima volta i fidati Oompa-Loompas.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",wonka,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8728/320175/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
98f6eec5a170228cb3ab299db38cabc8,2023-12-19T18:54:08+01:00,2023-12-19T18:54:26+01:00,Santocielo | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"SANTOCIELOMartedì 26 dicembre 2023 | ore 21.00Sabato 30 dicembre 2023 | ore 21.00Regia di Francesco Amatocon Salvo Ficarra, Valentino Picone, Barbara Ronchi, Maria Chiara GiannettaCommedia | Italia, 2023 | durata 120'-----
L’Assemblea Celeste in Paradiso si riunisce per risolvere un’importante questione: l’egoismo e l’atteggiamento bellico degli esseri umani.
Nonostante siano passati millenni, l’uomo non ha ancora superato questo limite e l’Assemblea propone a Dio di intervenire, inviando un nuovo Messia.Il compito di toccare il ventre di chi dovrà portare in grembo il nuovo figlio di Dio è affidato a un angelo , che con un solo tocco dovrebbe mettere incinta la prescelta. Una volta giunto sulla Terra, però, l’angelo si imbatte in un uomo , con cui stringe subito amicizia e trascorre una serata goliardica. A fine serata, i due, un po’ alticci, si salutano nel bel mezzo di una strada, ma nel mentre un’auto rischia di investire l’uomo. L’angelo, per metterlo in salvo, gli tocca accidentalmente il ventre. È così che l’uomo rimane incinta del nuovo Messia… ma come andrà a finire questo errore divino?-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",santocielo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8736/320367/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
ce18bf2a7a8d601b09f8bb70030e6975,2023-12-19T18:51:39+01:00,2023-12-19T18:53:49+01:00,Santocielo | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"SANTOCIELOMartedì 26 dicembre 2023 | ore 21.00Sabato 30 dicembre 2023 | ore 21.00Regia di Francesco Amatocon Salvo Ficarra, Valentino Picone, Barbara Ronchi, Maria Chiara GiannettaCommedia | Italia, 2023 | durata 120'-----
L’Assemblea Celeste in Paradiso si riunisce per risolvere un’importante questione: l’egoismo e l’atteggiamento bellico degli esseri umani.
Nonostante siano passati millenni, l’uomo non ha ancora superato questo limite e l’Assemblea propone a Dio di intervenire, inviando un nuovo Messia.Il compito di toccare il ventre di chi dovrà portare in grembo il nuovo figlio di Dio è affidato a un angelo , che con un solo tocco dovrebbe mettere incinta la prescelta. Una volta giunto sulla Terra, però, l’angelo si imbatte in un uomo , con cui stringe subito amicizia e trascorre una serata goliardica. A fine serata, i due, un po’ alticci, si salutano nel bel mezzo di una strada, ma nel mentre un’auto rischia di investire l’uomo. L’angelo, per metterlo in salvo, gli tocca accidentalmente il ventre. È così che l’uomo rimane incinta del nuovo Messia… ma come andrà a finire questo errore divino?-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",santocielo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8734/320325/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
8722dbfa962fe5b0ee7a3ba3f63edeac,2023-12-19T18:54:50+01:00,2023-12-19T18:56:43+01:00,Wish | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"WISHMercoledì 27 dicembre 2023 | ore 17.00Regia di Chris Buck, Fawn VeerasunthornAnimazione, family | USA, 2023 | durata 92'-----
Rosas, la landa dei desideri, là dove i sogni possono avverarsi.
Asha è una ragazza di 17 anni molto intelligente e ottimista, che ha tanto a cuore la sua comunità.Una sera in preda alla disperazione, la giovane fa un’appassionata richiesta alle stelle in cielo e il suo desiderio viene esaudito da una forza cosmica, ⁣strong&gt, Star, una piccola palla dall’energia sconfinata. Insieme a Star, Asha si batterà contro terribili nemici per mettere in salvo la sua comunità, dimostrando che la forte volontà di un essere umano coraggioso unita alla magia delle stelle può far succede cose davvero meravigliose.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",wish,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8737/320400/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
f7108eb9632fb7383d02106dba0c3210,2023-12-20T18:43:13+01:00,2023-12-20T18:46:06+01:00,One life | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"ONE LIFESabato 20 gennaio 2023 | ore 21.00Domenica 21 gennaio 2023 | ore 21.00Regia di James Hawescon Anthony Hopkins, Johnny Flynn, Helena Bonham Carter, Jonathan Pryce, Lena OlinBiografico, storico, drammatico | USA, 2023 | durata 110'-----
La vera storia di Nicholas Winton, un agente di borsa britannico figlio di genitori ebrei tedeschi. Negli anni Trenta, l’uomo salvò centinaia di bambini dallo sterminio nazista.
Siamo in Cecoslovacchia alla vigilia della Seconda Guerra Mondiale, Winton ha 29 anni e crea un piano di salvataggio, noto come Operazione Kindertransport (tradotto letteralmente come “trasporto di bambini”), che prevede il trasporto di centinaia di bambini tra cui molti ebrei, fuori dal paese prima dell’inizio del conflitto.
Grazie a questa operazione, i piccoli furono nascosti e si salvarono dai campi di concentramento. Nicholas Winton, volle reagire a l’apatia e all’indifferenza del Governo e riuscì a far scappare un totale di 669 bambini prima che la missione venisse interrotta a causa della chiusura dei confini.Il suo impegno fu riconosciuto pubblicamente solo negli anni Ottanta, quando ebbe l’occasione di incontrare nuovamente gran parte degli allora bambini a cui salvò la vita.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",onelife,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8772/321675/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
d7fbbcfc7aa122858bebcaf8cf22f6c9,2023-12-20T18:42:31+01:00,2023-12-20T18:43:06+01:00,Ferrari | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"FERRARISabato 6 gennaio 2023 | ore 21.00Regia di Michael Manncon Adam Driver, Shailene Woodley, Penélope Cruz, Sarah Gadon, Patrick DempseyBiografico, drammatico | USA, 2023 | durata 130'-----
Ambientato nell’estate del 1957, il film racconta il periodo di profonda crisi vissuto dall’ex pilota Enzo Ferrari, dopo che la bancarotta ha fatto capitolare l’azienda fondata da lui e sua moglie Laura soltanto dieci anni prima.In questo clima così delicato Ferrari crede una cosa possa sanare le ultime dolorose sconfitte della vita: scommettere tutto ciò che ha in una gara automobilistica, che percorre tutta l’Italia in 1000 miglia, passata poi alla storia, appunto, come Mille Miglia.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",ferrari,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8771/321642/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
59e8585a7beef58a25d9baba6c249dac,2023-12-20T18:50:37+01:00,2023-12-20T18:50:37+01:00,Concerto sotto l'albero | Note di Natale 2023,,,Evento culturale,"Istruzione, cultura e sport",,2,manifestazione a cura della Scuola Musicale Guido Gallo,"CONCERTO SOTTO L'ALBEROa cura di The River BoysSabato 16 dicembre 2023 | ore 20.30Mezzolombardo, Teatro San Pietro",Screenshot 2023-12-20 184719,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8774/321717/1/pieghevole+2023.pdf,,,,,,,,,"Scuola musicale Guido Gallo
The river boys",,,,,,,,0
a103379c05a1976a34ca7a1a1776d777,2023-12-20T18:50:43+01:00,2023-12-20T18:52:49+01:00,Cantando il Natale | Note di Natale 2023,,,Evento culturale,"Istruzione, cultura e sport",,2,manifestazione a cura della Scuola Musicale Guido Gallo,"CANTANDO IL NATALEcon i cori della Scuola Musicale G.Gallo - C.Eccher e i bambini della Scuola Primaria C. Darwin che hanno aderito al laboratorio teatrale - In caso di maltempo lo spettacolo verrà proposto presso la Sala Civica - MunicipioSabato 16 dicembre 2023 | ore 15.30Mezzolombardo, Piazza Vittoria &quot,Il Magico borgo del Natale&quot,",Screenshot 2023-12-20 184719,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8776/321759/1/pieghevole+2023.pdf,,,,,,,,,Scuola musicale Guido Gallo,,,,,,,,0
4f18514cd53a96fcb5cbc8fcd56249d4,2023-12-20T18:39:41+01:00,2023-12-20T18:40:37+01:00,Prendi il volo - Migration | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"PRENDI IL VOLO - MIGRATIONVenerdì 5 gennaio 2023 | ore 17.00Domenica 14 gennaio 2023 | ore 17.00Regia di Benjamin Renner, Guylo HomsyAnimazione, avventura, family | USA, 2023 | durata 92'-----
I Mallard sono una famiglia di anatre che segue ogni giorno la stessa routine, che consiste nel navigare nello stagno del New England.
Al papà iperprotettivo Mack le cose vanno bene così, perché in questo modo può mantenere la sua famiglia al sicuro, mentre la mamma, Pam, vuole smuovere un po’ la vita familiare e mostrare ai loro due figli, Dax e Gwen, che là fuori c’è un mondo intero da scoprire.
Quando una famiglia di anatre migratorie giunge nel loro stagno, descrivendo luoghi lontani e strabilianti, Pam riesce a convincere Mack a fare un viaggio di famiglia, che li porti sui cielo di New York City fino alla Jamaica tropicale. Mentre viaggiano in direzione sud, i Mallard si rendono conto che non possono rispettare fedelmente il loro itinerario ben organizzato.Quest’esperienza, però, li porterà più lontano di quanto avessero immaginato e permetterà loro non solo di conoscersi meglio l’un l’altro, ma anche di più se stessi.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",prendiilvolo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8768/321543/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
5392fe2448621ac72b849f2e2f8f2017,2023-12-20T18:40:43+01:00,2023-12-20T18:41:15+01:00,Prendi il volo - Migration | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"PRENDI IL VOLO - MIGRATIONVenerdì 5 gennaio 2023 | ore 17.00Domenica 14 gennaio 2023 | ore 17.00Regia di Benjamin Renner, Guylo HomsyAnimazione, avventura, family | USA, 2023 | durata 92'-----
I Mallard sono una famiglia di anatre che segue ogni giorno la stessa routine, che consiste nel navigare nello stagno del New England.
Al papà iperprotettivo Mack le cose vanno bene così, perché in questo modo può mantenere la sua famiglia al sicuro, mentre la mamma, Pam, vuole smuovere un po’ la vita familiare e mostrare ai loro due figli, Dax e Gwen, che là fuori c’è un mondo intero da scoprire.
Quando una famiglia di anatre migratorie giunge nel loro stagno, descrivendo luoghi lontani e strabilianti, Pam riesce a convincere Mack a fare un viaggio di famiglia, che li porti sui cielo di New York City fino alla Jamaica tropicale. Mentre viaggiano in direzione sud, i Mallard si rendono conto che non possono rispettare fedelmente il loro itinerario ben organizzato.Quest’esperienza, però, li porterà più lontano di quanto avessero immaginato e permetterà loro non solo di conoscersi meglio l’un l’altro, ma anche di più se stessi.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",prendiilvolo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8769/321576/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
1e68dd868323c4afcfc0ac072de1c054,2023-12-20T17:02:28+01:00,2023-12-20T18:27:28+01:00,Cento domeniche | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"CENTO DOMENICHEMercoledì 3 gennaio 2023 | ore 21.00Regia di Antonio Albanesecon Antonio Albanese, Liliana Bottone, Bebo Storti, Sandra Ceccarelli, Maurizio DonadoniDrammatico | Italia, 2023 | durata 94'-----
Antonio lavora come operaio in un cantiere nautico e conduce una vita per lo più tranquilla: trascorre il tempo libero a giocare a bocce con gli amici, si prende cura dell’anziana madre, ha una figlia, Emilia, che adora, avuta dalla sua ex moglie, con cui è in ottimi rapporti.
Un giorno Emilia comunica al padre l’intenzione di volersi sposare e Antonio ne è davvero felice, perché finalmente può coronare uno dei suoi sogni: regalare alla figlia il ricevimento che ha sempre desiderato, grazie ai risparmi messi da parte da una vita. Peccato che la banca in cui l’uomo è cliente sembri nascondere qualcosa, infatti, è difficile comunicare con i dipendenti, che improvvisamene risultano sfuggenti, e il direttore cambia in continuazione senza alcuna spiegazione.Il sogno di Antonio di pagare le nozze di Emilia si rivelerà davvero una dura impresa e l’uomo capirà a sue spese che chi custodisce i nostri tesori non è detto che custodisca anche i nostri sogni…-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",centodomeniche,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8766/321477/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
68e0578f0f31d5bad7a9ca149a38fbf6,2023-12-20T18:41:28+01:00,2023-12-20T18:42:01+01:00,Santocielo | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"SANTOCIELOVenerdì 5 gennaio | ore 21.00Regia di Francesco Amatocon Salvo Ficarra, Valentino Picone, Barbara Ronchi, Maria Chiara GiannettaCommedia | Italia, 2023 | durata 120'-----
L’Assemblea Celeste in Paradiso si riunisce per risolvere un’importante questione: l’egoismo e l’atteggiamento bellico degli esseri umani.
Nonostante siano passati millenni, l’uomo non ha ancora superato questo limite e l’Assemblea propone a Dio di intervenire, inviando un nuovo Messia.Il compito di toccare il ventre di chi dovrà portare in grembo il nuovo figlio di Dio è affidato a un angelo , che con un solo tocco dovrebbe mettere incinta la prescelta. Una volta giunto sulla Terra, però, l’angelo si imbatte in un uomo , con cui stringe subito amicizia e trascorre una serata goliardica. A fine serata, i due, un po’ alticci, si salutano nel bel mezzo di una strada, ma nel mentre un’auto rischia di investire l’uomo. L’angelo, per metterlo in salvo, gli tocca accidentalmente il ventre. È così che l’uomo rimane incinta del nuovo Messia… ma come andrà a finire questo errore divino?-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",santocielo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8770/321609/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
973116d545e7e97ef926d90831c4a7df,2023-12-20T17:00:42+01:00,2023-12-20T17:01:37+01:00,Wish | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"WISHMercoledì 3 gennaio 2023 | ore 17.00Sabato 6 gennaio 2023 | ore 17.00Regia di Chris Buck, Fawn VeerasunthornAnimazione, family | USA, 2023 | durata 92'-----
Rosas, la landa dei desideri, là dove i sogni possono avverarsi.
Asha è una ragazza di 17 anni molto intelligente e ottimista, che ha tanto a cuore la sua comunità.Una sera in preda alla disperazione, la giovane fa un’appassionata richiesta alle stelle in cielo e il suo desiderio viene esaudito da una forza cosmica, ⁣strong&gt, Star, una piccola palla dall’energia sconfinata. Insieme a Star, Asha si batterà contro terribili nemici per mettere in salvo la sua comunità, dimostrando che la forte volontà di un essere umano coraggioso unita alla magia delle stelle può far succede cose davvero meravigliose.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",wish,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8764/321411/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
